"trial_type","trial_index","time_elapsed","internal_node_id","gender","age","attentionScore","participantID","experimentStartTime","experimentEndTime","browser","rt","stimulus","response","trial_category","mobile","success","sizeTempo","colorTempo","rectBaseSize","sizeChangeRate","sizeChangeAmount","rectChangedSize","baseColor","colorHueChangeAmount","colorHueChangeRate","colorChangedColor","sizeChangeLog","colorChangeLog","keypressLog","displayDurationSet","attendedFeature","testedFeaturePair","displayDurationActualized","trial","value"
"html-keyboard-response","63","549768","0.0-51.0-0.0","male","45","100","p1.1_67456b8ca7f25ce61e1d6ecd","November 30, 2025 at 11:20 AM","November 30, 2025 at 11:33 AM","{""browser"":""Chrome"",""version"":""142""}","null","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Size</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Color</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","null","attendedFeatureInstr","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","64","551123","0.0-51.0-1.0","male","45","100","p1.1_67456b8ca7f25ce61e1d6ecd","November 30, 2025 at 11:20 AM","November 30, 2025 at 11:33 AM","{""browser"":""Chrome"",""version"":""142""}","1354","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Size</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Color</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","enter","trialStartWaiting","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","65","552007","0.0-52.0","male","45","100","p1.1_67456b8ca7f25ce61e1d6ecd","November 30, 2025 at 11:20 AM","November 30, 2025 at 11:33 AM","{""browser"":""Chrome"",""version"":""142""}","null","<p style='color: white; font-size: 50px; text-align: center'>+</p>","null","ITI","","","","","","","","","","","","","","","","","","","","",""
"rhytmicFeatureChangeTask","66","582014","0.0-53.0","male","45","100","p1.1_67456b8ca7f25ce61e1d6ecd","November 30, 2025 at 11:20 AM","November 30, 2025 at 11:33 AM","{""browser"":""Chrome"",""version"":""142""}","","","","test","","","450","500","[50,100]","1.2","[10,20]","[60,120]","hsl(210, 100%, 50%)","80","2.625","hsl(290, 100%, 50%)","[{""timeMs"":455,""rectSize"":[60,120]},{""timeMs"":905,""rectSize"":[50,100]},{""timeMs"":1355,""rectSize"":[60,120]},{""timeMs"":1805,""rectSize"":[50,100]},{""timeMs"":2255,""rectSize"":[60,120]},{""timeMs"":2705,""rectSize"":[50,100]},{""timeMs"":3155,""rectSize"":[60,120]},{""timeMs"":3605,""rectSize"":[50,100]},{""timeMs"":4055,""rectSize"":[60,120]},{""timeMs"":4505,""rectSize"":[50,100]},{""timeMs"":4955,""rectSize"":[60,120]},{""timeMs"":5422,""rectSize"":[50,100]},{""timeMs"":5872,""rectSize"":[60,120]},{""timeMs"":6339,""rectSize"":[50,100]},{""timeMs"":6789,""rectSize"":[60,120]},{""timeMs"":7239,""rectSize"":[50,100]},{""timeMs"":7705,""rectSize"":[60,120]},{""timeMs"":8155,""rectSize"":[50,100]},{""timeMs"":8605,""rectSize"":[60,120]},{""timeMs"":9055,""rectSize"":[50,100]},{""timeMs"":9505,""rectSize"":[60,120]},{""timeMs"":9956,""rectSize"":[50,100]},{""timeMs"":10406,""rectSize"":[60,120]},{""timeMs"":10856,""rectSize"":[50,100]},{""timeMs"":11306,""rectSize"":[60,120]},{""timeMs"":11756,""rectSize"":[50,100]},{""timeMs"":12222,""rectSize"":[60,120]},{""timeMs"":12672,""rectSize"":[50,100]},{""timeMs"":13122,""rectSize"":[60,120]},{""timeMs"":13572,""rectSize"":[50,100]},{""timeMs"":14022,""rectSize"":[60,120]},{""timeMs"":14473,""rectSize"":[50,100]},{""timeMs"":14939,""rectSize"":[60,120]},{""timeMs"":15406,""rectSize"":[50,100]},{""timeMs"":15856,""rectSize"":[60,120]},{""timeMs"":16306,""rectSize"":[50,100]},{""timeMs"":16756,""rectSize"":[60,120]},{""timeMs"":17222,""rectSize"":[50,100]},{""timeMs"":17673,""rectSize"":[60,120]},{""timeMs"":18139,""rectSize"":[50,100]},{""timeMs"":18589,""rectSize"":[60,120]},{""timeMs"":19042,""rectSize"":[50,100]},{""timeMs"":19506,""rectSize"":[60,120]},{""timeMs"":19956,""rectSize"":[50,100]},{""timeMs"":20406,""rectSize"":[60,120]},{""timeMs"":20856,""rectSize"":[50,100]},{""timeMs"":21323,""rectSize"":[60,120]},{""timeMs"":21789,""rectSize"":[50,100]},{""timeMs"":22240,""rectSize"":[60,120]},{""timeMs"":22706,""rectSize"":[50,100]},{""timeMs"":23156,""rectSize"":[60,120]},{""timeMs"":23606,""rectSize"":[50,100]},{""timeMs"":24056,""rectSize"":[60,120]},{""timeMs"":24506,""rectSize"":[50,100]},{""timeMs"":24973,""rectSize"":[60,120]},{""timeMs"":25423,""rectSize"":[50,100]},{""timeMs"":25873,""rectSize"":[60,120]},{""timeMs"":26323,""rectSize"":[50,100]},{""timeMs"":26773,""rectSize"":[60,120]},{""timeMs"":27240,""rectSize"":[50,100]},{""timeMs"":27706,""rectSize"":[60,120]},{""timeMs"":28156,""rectSize"":[50,100]},{""timeMs"":28623,""rectSize"":[60,120]},{""timeMs"":29073,""rectSize"":[50,100]},{""timeMs"":29523,""rectSize"":[60,120]},{""timeMs"":29973,""rectSize"":[50,100]}]","[{""timeMs"":505,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":1005,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":1505,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":2005,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":2505,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":3005,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":3505,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":4005,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":4505,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":5005,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":5505,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":6005,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":6522,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":7022,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":7522,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":8039,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":8555,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":9055,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":9555,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":10056,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":10556,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":11072,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":11572,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":12072,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":12572,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":13072,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":13589,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":14089,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":14589,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":15106,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":15606,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":16106,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":16606,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":17106,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":17606,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":18106,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":18623,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":19139,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":19639,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":20156,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":20656,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":21173,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":21673,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":22173,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":22689,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":23190,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":23690,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":24190,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":24690,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":25206,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":25723,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":26223,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":26740,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":27240,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":27756,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":28273,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":28790,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":29290,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":29790,""colorHsl"":""hsl(290, 100%, 50%)""}]","[{""time_ms"":717},{""time_ms"":1681},{""time_ms"":2602},{""time_ms"":3468},{""time_ms"":4303},{""time_ms"":5238},{""time_ms"":6112},{""time_ms"":7033},{""time_ms"":7941},{""time_ms"":8874},{""time_ms"":9829},{""time_ms"":10741},{""time_ms"":11669},{""time_ms"":12554},{""time_ms"":13494},{""time_ms"":14395},{""time_ms"":15328},{""time_ms"":16199},{""time_ms"":17044},{""time_ms"":17950},{""time_ms"":18961},{""time_ms"":19913},{""time_ms"":20774},{""time_ms"":21678},{""time_ms"":22588},{""time_ms"":23482},{""time_ms"":24432},{""time_ms"":25344},{""time_ms"":26135},{""time_ms"":27180},{""time_ms"":28100},{""time_ms"":29077},{""time_ms"":30004}]","30000","size","color-size","30006.3","13",""
"html-keyboard-response","67","582428","0.0-54.0-0.0","male","45","100","p1.1_67456b8ca7f25ce61e1d6ecd","November 30, 2025 at 11:20 AM","November 30, 2025 at 11:33 AM","{""browser"":""Chrome"",""version"":""142""}","null","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Color</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Size</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","null","attendedFeatureInstr","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","68","583552","0.0-54.0-1.0","male","45","100","p1.1_67456b8ca7f25ce61e1d6ecd","November 30, 2025 at 11:20 AM","November 30, 2025 at 11:33 AM","{""browser"":""Chrome"",""version"":""142""}","1124","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Color</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Size</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","enter","trialStartWaiting","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","69","584284","0.0-55.0","male","45","100","p1.1_67456b8ca7f25ce61e1d6ecd","November 30, 2025 at 11:20 AM","November 30, 2025 at 11:33 AM","{""browser"":""Chrome"",""version"":""142""}","null","<p style='color: white; font-size: 50px; text-align: center'>+</p>","null","ITI","","","","","","","","","","","","","","","","","","","","",""
"rhytmicFeatureChangeTask","70","614299","0.0-56.0","male","45","100","p1.1_67456b8ca7f25ce61e1d6ecd","November 30, 2025 at 11:20 AM","November 30, 2025 at 11:33 AM","{""browser"":""Chrome"",""version"":""142""}","","","","test","","","450","500","[50,100]","1.2","[10,20]","[60,120]","hsl(210, 100%, 50%)","80","2.625","hsl(290, 100%, 50%)","[{""timeMs"":462,""rectSize"":[60,120]},{""timeMs"":912,""rectSize"":[50,100]},{""timeMs"":1363,""rectSize"":[60,120]},{""timeMs"":1829,""rectSize"":[50,100]},{""timeMs"":2279,""rectSize"":[60,120]},{""timeMs"":2729,""rectSize"":[50,100]},{""timeMs"":3179,""rectSize"":[60,120]},{""timeMs"":3629,""rectSize"":[50,100]},{""timeMs"":4096,""rectSize"":[60,120]},{""timeMs"":4546,""rectSize"":[50,100]},{""timeMs"":4996,""rectSize"":[60,120]},{""timeMs"":5463,""rectSize"":[50,100]},{""timeMs"":5929,""rectSize"":[60,120]},{""timeMs"":6379,""rectSize"":[50,100]},{""timeMs"":6829,""rectSize"":[60,120]},{""timeMs"":7280,""rectSize"":[50,100]},{""timeMs"":7730,""rectSize"":[60,120]},{""timeMs"":8180,""rectSize"":[50,100]},{""timeMs"":8630,""rectSize"":[60,120]},{""timeMs"":9096,""rectSize"":[50,100]},{""timeMs"":9546,""rectSize"":[60,120]},{""timeMs"":9996,""rectSize"":[50,100]},{""timeMs"":10446,""rectSize"":[60,120]},{""timeMs"":10896,""rectSize"":[50,100]},{""timeMs"":11346,""rectSize"":[60,120]},{""timeMs"":11796,""rectSize"":[50,100]},{""timeMs"":12246,""rectSize"":[60,120]},{""timeMs"":12696,""rectSize"":[50,100]},{""timeMs"":13146,""rectSize"":[60,120]},{""timeMs"":13596,""rectSize"":[50,100]},{""timeMs"":14046,""rectSize"":[60,120]},{""timeMs"":14496,""rectSize"":[50,100]},{""timeMs"":14946,""rectSize"":[60,120]},{""timeMs"":15396,""rectSize"":[50,100]},{""timeMs"":15847,""rectSize"":[60,120]},{""timeMs"":16297,""rectSize"":[50,100]},{""timeMs"":16763,""rectSize"":[60,120]},{""timeMs"":17213,""rectSize"":[50,100]},{""timeMs"":17663,""rectSize"":[60,120]},{""timeMs"":18113,""rectSize"":[50,100]},{""timeMs"":18580,""rectSize"":[60,120]},{""timeMs"":19030,""rectSize"":[50,100]},{""timeMs"":19480,""rectSize"":[60,120]},{""timeMs"":19930,""rectSize"":[50,100]},{""timeMs"":20380,""rectSize"":[60,120]},{""timeMs"":20830,""rectSize"":[50,100]},{""timeMs"":21280,""rectSize"":[60,120]},{""timeMs"":21730,""rectSize"":[50,100]},{""timeMs"":22197,""rectSize"":[60,120]},{""timeMs"":22664,""rectSize"":[50,100]},{""timeMs"":23114,""rectSize"":[60,120]},{""timeMs"":23580,""rectSize"":[50,100]},{""timeMs"":24047,""rectSize"":[60,120]},{""timeMs"":24497,""rectSize"":[50,100]},{""timeMs"":24947,""rectSize"":[60,120]},{""timeMs"":25414,""rectSize"":[50,100]},{""timeMs"":25880,""rectSize"":[60,120]},{""timeMs"":26330,""rectSize"":[50,100]},{""timeMs"":26780,""rectSize"":[60,120]},{""timeMs"":27230,""rectSize"":[50,100]},{""timeMs"":27681,""rectSize"":[60,120]},{""timeMs"":28131,""rectSize"":[50,100]},{""timeMs"":28597,""rectSize"":[60,120]},{""timeMs"":29064,""rectSize"":[50,100]},{""timeMs"":29530,""rectSize"":[60,120]},{""timeMs"":29981,""rectSize"":[50,100]}]","[{""timeMs"":512,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":1013,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":1513,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":2013,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":2513,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":3029,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":3529,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":4029,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":4530,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":5046,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":5546,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":6046,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":6546,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":7063,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":7563,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":8063,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":8580,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":9080,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":9580,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":10080,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":10580,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":11096,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":11596,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":12113,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":12613,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":13113,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":13630,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":14146,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":14646,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":15146,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":15646,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":16147,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":16663,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":17163,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":17663,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":18163,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":18680,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":19180,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":19680,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":20180,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":20680,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":21180,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":21697,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":22197,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":22697,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":23214,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":23714,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":24230,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":24747,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":25247,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":25747,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":26247,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":26764,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":27264,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":27764,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":28280,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":28781,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":29281,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":29781,""colorHsl"":""hsl(290, 100%, 50%)""}]","[{""time_ms"":850},{""time_ms"":1724},{""time_ms"":2749},{""time_ms"":3842},{""time_ms"":4864},{""time_ms"":5860},{""time_ms"":6850},{""time_ms"":7796},{""time_ms"":8880},{""time_ms"":9859},{""time_ms"":10856},{""time_ms"":11843},{""time_ms"":12956},{""time_ms"":14099},{""time_ms"":16030},{""time_ms"":17026},{""time_ms"":18000},{""time_ms"":18981},{""time_ms"":19944},{""time_ms"":20871},{""time_ms"":21927},{""time_ms"":22920},{""time_ms"":24018},{""time_ms"":24950},{""time_ms"":25984},{""time_ms"":27041},{""time_ms"":27975},{""time_ms"":29037}]","30000","color","color-size","30013.9","14",""
"html-keyboard-response","71","614712","0.0-57.0-0.0","male","45","100","p1.1_67456b8ca7f25ce61e1d6ecd","November 30, 2025 at 11:20 AM","November 30, 2025 at 11:33 AM","{""browser"":""Chrome"",""version"":""142""}","null","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Color</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Size</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","null","attendedFeatureInstr","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","72","615766","0.0-57.0-1.0","male","45","100","p1.1_67456b8ca7f25ce61e1d6ecd","November 30, 2025 at 11:20 AM","November 30, 2025 at 11:33 AM","{""browser"":""Chrome"",""version"":""142""}","1053","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Color</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Size</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","enter","trialStartWaiting","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","73","616645","0.0-58.0","male","45","100","p1.1_67456b8ca7f25ce61e1d6ecd","November 30, 2025 at 11:20 AM","November 30, 2025 at 11:33 AM","{""browser"":""Chrome"",""version"":""142""}","null","<p style='color: white; font-size: 50px; text-align: center'>+</p>","null","ITI","","","","","","","","","","","","","","","","","","","","",""
