"trial_type","trial_index","time_elapsed","internal_node_id","gender","age","attentionScore","participantID","experimentStartTime","experimentEndTime","browser","rt","stimulus","response","trial_category","mobile","success","sizeTempo","colorTempo","rectBaseSize","sizeChangeRate","sizeChangeAmount","rectChangedSize","baseColor","colorHueChangeAmount","colorHueChangeRate","colorChangedColor","sizeChangeLog","colorChangeLog","keypressLog","displayDurationSet","attendedFeature","testedFeaturePair","displayDurationActualized","trial","value"
"html-keyboard-response","63","656543","0.0-51.0-0.0","female","62","89","p1.1_6637b21240220c2517fffa1a","November 29, 2025 at 3:36 PM","November 29, 2025 at 3:52 PM","{""browser"":""Chrome"",""version"":""142""}","null","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Color</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Size</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","null","attendedFeatureInstr","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","64","659254","0.0-51.0-1.0","female","62","89","p1.1_6637b21240220c2517fffa1a","November 29, 2025 at 3:36 PM","November 29, 2025 at 3:52 PM","{""browser"":""Chrome"",""version"":""142""}","2710","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Color</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Size</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","enter","trialStartWaiting","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","65","659882","0.0-52.0","female","62","89","p1.1_6637b21240220c2517fffa1a","November 29, 2025 at 3:36 PM","November 29, 2025 at 3:52 PM","{""browser"":""Chrome"",""version"":""142""}","null","<p style='color: white; font-size: 50px; text-align: center'>+</p>","null","ITI","","","","","","","","","","","","","","","","","","","","",""
"rhytmicFeatureChangeTask","66","689891","0.0-53.0","female","62","89","p1.1_6637b21240220c2517fffa1a","November 29, 2025 at 3:36 PM","November 29, 2025 at 3:52 PM","{""browser"":""Chrome"",""version"":""142""}","","","","test","","","350","400","[50,100]","1.2","[10,20]","[60,120]","hsl(210, 100%, 50%)","80","2.625","hsl(290, 100%, 50%)","[{""timeMs"":358,""rectSize"":[60,120]},{""timeMs"":708,""rectSize"":[50,100]},{""timeMs"":1074,""rectSize"":[60,120]},{""timeMs"":1424,""rectSize"":[50,100]},{""timeMs"":1774,""rectSize"":[60,120]},{""timeMs"":2124,""rectSize"":[50,100]},{""timeMs"":2491,""rectSize"":[60,120]},{""timeMs"":2857,""rectSize"":[50,100]},{""timeMs"":3207,""rectSize"":[60,120]},{""timeMs"":3574,""rectSize"":[50,100]},{""timeMs"":3924,""rectSize"":[60,120]},{""timeMs"":4274,""rectSize"":[50,100]},{""timeMs"":4624,""rectSize"":[60,120]},{""timeMs"":4974,""rectSize"":[50,100]},{""timeMs"":5324,""rectSize"":[60,120]},{""timeMs"":5674,""rectSize"":[50,100]},{""timeMs"":6041,""rectSize"":[60,120]},{""timeMs"":6407,""rectSize"":[50,100]},{""timeMs"":6757,""rectSize"":[60,120]},{""timeMs"":7107,""rectSize"":[50,100]},{""timeMs"":7457,""rectSize"":[60,120]},{""timeMs"":7824,""rectSize"":[50,100]},{""timeMs"":8174,""rectSize"":[60,120]},{""timeMs"":8540,""rectSize"":[50,100]},{""timeMs"":8890,""rectSize"":[60,120]},{""timeMs"":9241,""rectSize"":[50,100]},{""timeMs"":9591,""rectSize"":[60,120]},{""timeMs"":9957,""rectSize"":[50,100]},{""timeMs"":10307,""rectSize"":[60,120]},{""timeMs"":10674,""rectSize"":[50,100]},{""timeMs"":11024,""rectSize"":[60,120]},{""timeMs"":11374,""rectSize"":[50,100]},{""timeMs"":11740,""rectSize"":[60,120]},{""timeMs"":12090,""rectSize"":[50,100]},{""timeMs"":12440,""rectSize"":[60,120]},{""timeMs"":12791,""rectSize"":[50,100]},{""timeMs"":13157,""rectSize"":[60,120]},{""timeMs"":13507,""rectSize"":[50,100]},{""timeMs"":13874,""rectSize"":[60,120]},{""timeMs"":14224,""rectSize"":[50,100]},{""timeMs"":14591,""rectSize"":[60,120]},{""timeMs"":14957,""rectSize"":[50,100]},{""timeMs"":15307,""rectSize"":[60,120]},{""timeMs"":15657,""rectSize"":[50,100]},{""timeMs"":16007,""rectSize"":[60,120]},{""timeMs"":16357,""rectSize"":[50,100]},{""timeMs"":16707,""rectSize"":[60,120]},{""timeMs"":17074,""rectSize"":[50,100]},{""timeMs"":17424,""rectSize"":[60,120]},{""timeMs"":17774,""rectSize"":[50,100]},{""timeMs"":18141,""rectSize"":[60,120]},{""timeMs"":18491,""rectSize"":[50,100]},{""timeMs"":18857,""rectSize"":[60,120]},{""timeMs"":19207,""rectSize"":[50,100]},{""timeMs"":19557,""rectSize"":[60,120]},{""timeMs"":19907,""rectSize"":[50,100]},{""timeMs"":20257,""rectSize"":[60,120]},{""timeMs"":20608,""rectSize"":[50,100]},{""timeMs"":20973,""rectSize"":[60,120]},{""timeMs"":21324,""rectSize"":[50,100]},{""timeMs"":21690,""rectSize"":[60,120]},{""timeMs"":22056,""rectSize"":[50,100]},{""timeMs"":22407,""rectSize"":[60,120]},{""timeMs"":22757,""rectSize"":[50,100]},{""timeMs"":23107,""rectSize"":[60,120]},{""timeMs"":23457,""rectSize"":[50,100]},{""timeMs"":23823,""rectSize"":[60,120]},{""timeMs"":24174,""rectSize"":[50,100]},{""timeMs"":24540,""rectSize"":[60,120]},{""timeMs"":24891,""rectSize"":[50,100]},{""timeMs"":25257,""rectSize"":[60,120]},{""timeMs"":25608,""rectSize"":[50,100]},{""timeMs"":25973,""rectSize"":[60,120]},{""timeMs"":26324,""rectSize"":[50,100]},{""timeMs"":26691,""rectSize"":[60,120]},{""timeMs"":27057,""rectSize"":[50,100]},{""timeMs"":27424,""rectSize"":[60,120]},{""timeMs"":27790,""rectSize"":[50,100]},{""timeMs"":28140,""rectSize"":[60,120]},{""timeMs"":28491,""rectSize"":[50,100]},{""timeMs"":28857,""rectSize"":[60,120]},{""timeMs"":29207,""rectSize"":[50,100]},{""timeMs"":29557,""rectSize"":[60,120]},{""timeMs"":29907,""rectSize"":[50,100]}]","[{""timeMs"":407,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":807,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":1208,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":1624,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":2024,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":2424,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":2841,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":3257,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":3657,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":4057,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":4457,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":4857,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":5257,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":5658,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":6074,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":6491,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":6907,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":7307,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":7707,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":8107,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":8524,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":8924,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":9324,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":9724,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":10124,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":10524,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":10941,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":11357,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":11757,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":12174,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":12574,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":12974,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":13374,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":13791,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":14191,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":14591,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":15007,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":15407,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":15807,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":16207,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":16607,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":17007,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":17407,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":17807,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":18207,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":18624,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":19041,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":19441,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":19857,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":20257,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":20657,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":21074,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":21490,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":21891,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":22307,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":22723,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":23124,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":23541,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":23941,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":24341,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":24741,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":25141,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":25541,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":25957,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":26357,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":26757,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":27173,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":27574,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":27989,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":28389,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":28790,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":29207,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":29607,""colorHsl"":""hsl(290, 100%, 50%)""}]","[{""time_ms"":812},{""time_ms"":1454},{""time_ms"":2096},{""time_ms"":2747},{""time_ms"":3431},{""time_ms"":4051},{""time_ms"":4740},{""time_ms"":5447},{""time_ms"":6175},{""time_ms"":6830},{""time_ms"":7522},{""time_ms"":8379},{""time_ms"":9275},{""time_ms"":10227},{""time_ms"":11057},{""time_ms"":11992},{""time_ms"":12862},{""time_ms"":13806},{""time_ms"":14582},{""time_ms"":15390},{""time_ms"":16236},{""time_ms"":16969},{""time_ms"":17772},{""time_ms"":18499},{""time_ms"":19481},{""time_ms"":20187},{""time_ms"":20869},{""time_ms"":21587},{""time_ms"":22334},{""time_ms"":23213},{""time_ms"":24075},{""time_ms"":24790},{""time_ms"":25579},{""time_ms"":26606},{""time_ms"":27525},{""time_ms"":28263},{""time_ms"":29077},{""time_ms"":29958}]","30000","color","color-size","30007.4","13",""
"html-keyboard-response","67","690293","0.0-54.0-0.0","female","62","89","p1.1_6637b21240220c2517fffa1a","November 29, 2025 at 3:36 PM","November 29, 2025 at 3:52 PM","{""browser"":""Chrome"",""version"":""142""}","null","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Color</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Size</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","null","attendedFeatureInstr","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","68","691752","0.0-54.0-1.0","female","62","89","p1.1_6637b21240220c2517fffa1a","November 29, 2025 at 3:36 PM","November 29, 2025 at 3:52 PM","{""browser"":""Chrome"",""version"":""142""}","1459","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Color</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Size</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","enter","trialStartWaiting","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","69","692408","0.0-55.0","female","62","89","p1.1_6637b21240220c2517fffa1a","November 29, 2025 at 3:36 PM","November 29, 2025 at 3:52 PM","{""browser"":""Chrome"",""version"":""142""}","null","<p style='color: white; font-size: 50px; text-align: center'>+</p>","null","ITI","","","","","","","","","","","","","","","","","","","","",""
"rhytmicFeatureChangeTask","70","722424","0.0-56.0","female","62","89","p1.1_6637b21240220c2517fffa1a","November 29, 2025 at 3:36 PM","November 29, 2025 at 3:52 PM","{""browser"":""Chrome"",""version"":""142""}","","","","test","","","400","350","[50,100]","1.2","[10,20]","[60,120]","hsl(210, 100%, 50%)","80","2.625","hsl(290, 100%, 50%)","[{""timeMs"":415,""rectSize"":[60,120]},{""timeMs"":815,""rectSize"":[50,100]},{""timeMs"":1215,""rectSize"":[60,120]},{""timeMs"":1615,""rectSize"":[50,100]},{""timeMs"":2031,""rectSize"":[60,120]},{""timeMs"":2431,""rectSize"":[50,100]},{""timeMs"":2848,""rectSize"":[60,120]},{""timeMs"":3248,""rectSize"":[50,100]},{""timeMs"":3665,""rectSize"":[60,120]},{""timeMs"":4065,""rectSize"":[50,100]},{""timeMs"":4465,""rectSize"":[60,120]},{""timeMs"":4865,""rectSize"":[50,100]},{""timeMs"":5282,""rectSize"":[60,120]},{""timeMs"":5682,""rectSize"":[50,100]},{""timeMs"":6082,""rectSize"":[60,120]},{""timeMs"":6497,""rectSize"":[50,100]},{""timeMs"":6914,""rectSize"":[60,120]},{""timeMs"":7315,""rectSize"":[50,100]},{""timeMs"":7715,""rectSize"":[60,120]},{""timeMs"":8115,""rectSize"":[50,100]},{""timeMs"":8515,""rectSize"":[60,120]},{""timeMs"":8930,""rectSize"":[50,100]},{""timeMs"":9331,""rectSize"":[60,120]},{""timeMs"":9731,""rectSize"":[50,100]},{""timeMs"":10131,""rectSize"":[60,120]},{""timeMs"":10531,""rectSize"":[50,100]},{""timeMs"":10947,""rectSize"":[60,120]},{""timeMs"":11348,""rectSize"":[50,100]},{""timeMs"":11748,""rectSize"":[60,120]},{""timeMs"":12148,""rectSize"":[50,100]},{""timeMs"":12565,""rectSize"":[60,120]},{""timeMs"":12965,""rectSize"":[50,100]},{""timeMs"":13365,""rectSize"":[60,120]},{""timeMs"":13780,""rectSize"":[50,100]},{""timeMs"":14181,""rectSize"":[60,120]},{""timeMs"":14581,""rectSize"":[50,100]},{""timeMs"":14982,""rectSize"":[60,120]},{""timeMs"":15382,""rectSize"":[50,100]},{""timeMs"":15798,""rectSize"":[60,120]},{""timeMs"":16215,""rectSize"":[50,100]},{""timeMs"":16615,""rectSize"":[60,120]},{""timeMs"":17015,""rectSize"":[50,100]},{""timeMs"":17431,""rectSize"":[60,120]},{""timeMs"":17832,""rectSize"":[50,100]},{""timeMs"":18232,""rectSize"":[60,120]},{""timeMs"":18648,""rectSize"":[50,100]},{""timeMs"":19064,""rectSize"":[60,120]},{""timeMs"":19480,""rectSize"":[50,100]},{""timeMs"":19881,""rectSize"":[60,120]},{""timeMs"":20281,""rectSize"":[50,100]},{""timeMs"":20698,""rectSize"":[60,120]},{""timeMs"":21098,""rectSize"":[50,100]},{""timeMs"":21498,""rectSize"":[60,120]},{""timeMs"":21915,""rectSize"":[50,100]},{""timeMs"":22315,""rectSize"":[60,120]},{""timeMs"":22732,""rectSize"":[50,100]},{""timeMs"":23132,""rectSize"":[60,120]},{""timeMs"":23532,""rectSize"":[50,100]},{""timeMs"":23948,""rectSize"":[60,120]},{""timeMs"":24365,""rectSize"":[50,100]},{""timeMs"":24781,""rectSize"":[60,120]},{""timeMs"":25181,""rectSize"":[50,100]},{""timeMs"":25598,""rectSize"":[60,120]},{""timeMs"":25998,""rectSize"":[50,100]},{""timeMs"":26415,""rectSize"":[60,120]},{""timeMs"":26832,""rectSize"":[50,100]},{""timeMs"":27248,""rectSize"":[60,120]},{""timeMs"":27665,""rectSize"":[50,100]},{""timeMs"":28065,""rectSize"":[60,120]},{""timeMs"":28482,""rectSize"":[50,100]},{""timeMs"":28882,""rectSize"":[60,120]},{""timeMs"":29298,""rectSize"":[50,100]},{""timeMs"":29698,""rectSize"":[60,120]}]","[{""timeMs"":365,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":715,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":1065,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":1415,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":1765,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":2130,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":2480,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":2831,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":3181,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":3532,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":3882,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":4247,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":4598,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":4964,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":5315,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":5665,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":6032,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":6398,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":6748,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":7115,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":7480,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":7831,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":8181,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":8547,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":8897,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":9248,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":9598,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":9948,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":10314,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":10664,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":11015,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":11365,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":11732,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":12097,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":12448,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":12798,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":13164,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":13515,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":13865,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":14215,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":14565,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":14915,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":15265,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":15632,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":15998,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":16348,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":16698,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":17048,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":17415,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":17782,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":18132,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":18498,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":18848,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":19198,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":19548,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":19898,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":20248,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":20614,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":20965,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":21315,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":21682,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":22048,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":22415,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":22765,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":23115,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":23465,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":23815,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":24182,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":24547,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":24898,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":25248,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":25598,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":25948,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":26298,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":26664,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":27015,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":27365,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":27732,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":28098,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":28448,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":28815,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":29165,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":29532,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":29882,""colorHsl"":""hsl(210, 100%, 50%)""}]","[{""time_ms"":775},{""time_ms"":1536},{""time_ms"":2264},{""time_ms"":3104},{""time_ms"":3994},{""time_ms"":4699},{""time_ms"":5451},{""time_ms"":6201},{""time_ms"":6902},{""time_ms"":7641},{""time_ms"":8460},{""time_ms"":9325},{""time_ms"":10093},{""time_ms"":10832},{""time_ms"":11629},{""time_ms"":12315},{""time_ms"":13130},{""time_ms"":13902},{""time_ms"":14695},{""time_ms"":15419},{""time_ms"":16371},{""time_ms"":17102},{""time_ms"":17796},{""time_ms"":18548},{""time_ms"":19303},{""time_ms"":19997},{""time_ms"":21001},{""time_ms"":22038},{""time_ms"":22769},{""time_ms"":23537},{""time_ms"":24295},{""time_ms"":25166},{""time_ms"":25850},{""time_ms"":26475},{""time_ms"":27128},{""time_ms"":27746},{""time_ms"":28356},{""time_ms"":29077},{""time_ms"":29670}]","30000","color","color-size","30014.8","14",""
"html-keyboard-response","71","722826","0.0-57.0-0.0","female","62","89","p1.1_6637b21240220c2517fffa1a","November 29, 2025 at 3:36 PM","November 29, 2025 at 3:52 PM","{""browser"":""Chrome"",""version"":""142""}","null","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Size</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Color</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","null","attendedFeatureInstr","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","72","723991","0.0-57.0-1.0","female","62","89","p1.1_6637b21240220c2517fffa1a","November 29, 2025 at 3:36 PM","November 29, 2025 at 3:52 PM","{""browser"":""Chrome"",""version"":""142""}","1164","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Size</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Color</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","enter","trialStartWaiting","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","73","724661","0.0-58.0","female","62","89","p1.1_6637b21240220c2517fffa1a","November 29, 2025 at 3:36 PM","November 29, 2025 at 3:52 PM","{""browser"":""Chrome"",""version"":""142""}","null","<p style='color: white; font-size: 50px; text-align: center'>+</p>","null","ITI","","","","","","","","","","","","","","","","","","","","",""
