"trial_type","trial_index","time_elapsed","internal_node_id","gender","age","attentionScore","participantID","experimentStartTime","experimentEndTime","browser","rt","stimulus","response","trial_category","mobile","success","sizeTempo","colorTempo","rectBaseSize","sizeChangeRate","sizeChangeAmount","rectChangedSize","baseColor","colorHueChangeAmount","colorHueChangeRate","colorChangedColor","sizeChangeLog","colorChangeLog","keypressLog","displayDurationSet","attendedFeature","testedFeaturePair","displayDurationActualized","trial","value"
"html-keyboard-response","43","477950","0.0-36.0-0.0","female","51","100","p1.1_65f684e029d7c63f3338aed7","November 29, 2025 at 1:45 PM","November 29, 2025 at 2:01 PM","{""browser"":""Chrome"",""version"":""142""}","null","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Color</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Size</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","null","attendedFeatureInstr","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","44","480696","0.0-36.0-1.0","female","51","100","p1.1_65f684e029d7c63f3338aed7","November 29, 2025 at 1:45 PM","November 29, 2025 at 2:01 PM","{""browser"":""Chrome"",""version"":""142""}","2746","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Color</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Size</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","enter","trialStartWaiting","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","45","481306","0.0-37.0","female","51","100","p1.1_65f684e029d7c63f3338aed7","November 29, 2025 at 1:45 PM","November 29, 2025 at 2:01 PM","{""browser"":""Chrome"",""version"":""142""}","null","<p style='color: white; font-size: 50px; text-align: center'>+</p>","null","ITI","","","","","","","","","","","","","","","","","","","","",""
"rhytmicFeatureChangeTask","46","511321","0.0-38.0","female","51","100","p1.1_65f684e029d7c63f3338aed7","November 29, 2025 at 1:45 PM","November 29, 2025 at 2:01 PM","{""browser"":""Chrome"",""version"":""142""}","","","","test","","","400","350","[50,100]","1.2","[10,20]","[60,120]","hsl(210, 100%, 50%)","80","2.625","hsl(290, 100%, 50%)","[{""timeMs"":413,""rectSize"":[60,120]},{""timeMs"":830,""rectSize"":[50,100]},{""timeMs"":1246,""rectSize"":[60,120]},{""timeMs"":1662,""rectSize"":[50,100]},{""timeMs"":2078,""rectSize"":[60,120]},{""timeMs"":2478,""rectSize"":[50,100]},{""timeMs"":2895,""rectSize"":[60,120]},{""timeMs"":3314,""rectSize"":[50,100]},{""timeMs"":3727,""rectSize"":[60,120]},{""timeMs"":4143,""rectSize"":[50,100]},{""timeMs"":4560,""rectSize"":[60,120]},{""timeMs"":4975,""rectSize"":[50,100]},{""timeMs"":5393,""rectSize"":[60,120]},{""timeMs"":5808,""rectSize"":[50,100]},{""timeMs"":6224,""rectSize"":[60,120]},{""timeMs"":6640,""rectSize"":[50,100]},{""timeMs"":7056,""rectSize"":[60,120]},{""timeMs"":7473,""rectSize"":[50,100]},{""timeMs"":7888,""rectSize"":[60,120]},{""timeMs"":8305,""rectSize"":[50,100]},{""timeMs"":8721,""rectSize"":[60,120]},{""timeMs"":9137,""rectSize"":[50,100]},{""timeMs"":9554,""rectSize"":[60,120]},{""timeMs"":9969,""rectSize"":[50,100]},{""timeMs"":10385,""rectSize"":[60,120]},{""timeMs"":10802,""rectSize"":[50,100]},{""timeMs"":11217,""rectSize"":[60,120]},{""timeMs"":11634,""rectSize"":[50,100]},{""timeMs"":12050,""rectSize"":[60,120]},{""timeMs"":12452,""rectSize"":[50,100]},{""timeMs"":12866,""rectSize"":[60,120]},{""timeMs"":13282,""rectSize"":[50,100]},{""timeMs"":13698,""rectSize"":[60,120]},{""timeMs"":14115,""rectSize"":[50,100]},{""timeMs"":14515,""rectSize"":[60,120]},{""timeMs"":14930,""rectSize"":[50,100]},{""timeMs"":15347,""rectSize"":[60,120]},{""timeMs"":15762,""rectSize"":[50,100]},{""timeMs"":16162,""rectSize"":[60,120]},{""timeMs"":16563,""rectSize"":[50,100]},{""timeMs"":16978,""rectSize"":[60,120]},{""timeMs"":17394,""rectSize"":[50,100]},{""timeMs"":17810,""rectSize"":[60,120]},{""timeMs"":18210,""rectSize"":[50,100]},{""timeMs"":18626,""rectSize"":[60,120]},{""timeMs"":19042,""rectSize"":[50,100]},{""timeMs"":19458,""rectSize"":[60,120]},{""timeMs"":19874,""rectSize"":[50,100]},{""timeMs"":20291,""rectSize"":[60,120]},{""timeMs"":20706,""rectSize"":[50,100]},{""timeMs"":21107,""rectSize"":[60,120]},{""timeMs"":21522,""rectSize"":[50,100]},{""timeMs"":21938,""rectSize"":[60,120]},{""timeMs"":22355,""rectSize"":[50,100]},{""timeMs"":22771,""rectSize"":[60,120]},{""timeMs"":23187,""rectSize"":[50,100]},{""timeMs"":23603,""rectSize"":[60,120]},{""timeMs"":24004,""rectSize"":[50,100]},{""timeMs"":24419,""rectSize"":[60,120]},{""timeMs"":24835,""rectSize"":[50,100]},{""timeMs"":25235,""rectSize"":[60,120]},{""timeMs"":25652,""rectSize"":[50,100]},{""timeMs"":26067,""rectSize"":[60,120]},{""timeMs"":26484,""rectSize"":[50,100]},{""timeMs"":26900,""rectSize"":[60,120]},{""timeMs"":27316,""rectSize"":[50,100]},{""timeMs"":27732,""rectSize"":[60,120]},{""timeMs"":28148,""rectSize"":[50,100]},{""timeMs"":28550,""rectSize"":[60,120]},{""timeMs"":28964,""rectSize"":[50,100]},{""timeMs"":29380,""rectSize"":[60,120]},{""timeMs"":29797,""rectSize"":[50,100]}]","[{""timeMs"":363,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":713,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":1079,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":1445,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":1796,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":2162,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":2513,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":2878,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":3228,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":3593,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":3943,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":4310,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":4676,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":5042,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":5393,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":5757,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":6124,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":6489,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":6857,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":7223,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":7589,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":7955,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":8305,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":8671,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":9037,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":9388,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":9753,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":10119,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":10469,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":10835,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":11185,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":11550,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":11900,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":12267,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":12617,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":12983,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":13349,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":13715,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":14083,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":14447,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":14814,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":15180,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":15546,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":15912,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":16279,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":16645,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":17011,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":17377,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":17727,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":18094,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":18459,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":18825,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":19192,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":19558,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":19908,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":20260,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":20624,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":20974,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":21340,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":21706,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":22056,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":22422,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":22788,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":23138,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":23505,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":23870,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":24221,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":24585,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":24952,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":25302,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":25652,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":26018,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":26384,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":26750,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":27116,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":27466,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":27832,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":28199,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":28550,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":28914,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":29281,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":29648,""colorHsl"":""hsl(210, 100%, 50%)""}]","[{""time_ms"":586},{""time_ms"":1348},{""time_ms"":2153},{""time_ms"":2968},{""time_ms"":3691},{""time_ms"":4438},{""time_ms"":5722},{""time_ms"":6485},{""time_ms"":7281},{""time_ms"":8159},{""time_ms"":8861},{""time_ms"":9414},{""time_ms"":10723},{""time_ms"":11245},{""time_ms"":12276},{""time_ms"":12892},{""time_ms"":13590},{""time_ms"":14300},{""time_ms"":15035},{""time_ms"":15673},{""time_ms"":16420},{""time_ms"":17201},{""time_ms"":17850},{""time_ms"":18754},{""time_ms"":19486},{""time_ms"":20259},{""time_ms"":21025},{""time_ms"":21731},{""time_ms"":22378},{""time_ms"":23166},{""time_ms"":23844},{""time_ms"":24512},{""time_ms"":25043},{""time_ms"":25737},{""time_ms"":26678},{""time_ms"":27996},{""time_ms"":28706},{""time_ms"":29406}]","30000","color","color-size","30013.4","8",""
"html-keyboard-response","47","511728","0.0-39.0-0.0","female","51","100","p1.1_65f684e029d7c63f3338aed7","November 29, 2025 at 1:45 PM","November 29, 2025 at 2:01 PM","{""browser"":""Chrome"",""version"":""142""}","null","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Color</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Size</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","null","attendedFeatureInstr","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","48","514593","0.0-39.0-1.0","female","51","100","p1.1_65f684e029d7c63f3338aed7","November 29, 2025 at 1:45 PM","November 29, 2025 at 2:01 PM","{""browser"":""Chrome"",""version"":""142""}","2864","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Color</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Size</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","enter","trialStartWaiting","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","49","515465","0.0-40.0","female","51","100","p1.1_65f684e029d7c63f3338aed7","November 29, 2025 at 1:45 PM","November 29, 2025 at 2:01 PM","{""browser"":""Chrome"",""version"":""142""}","null","<p style='color: white; font-size: 50px; text-align: center'>+</p>","null","ITI","","","","","","","","","","","","","","","","","","","","",""
"rhytmicFeatureChangeTask","50","545481","0.0-41.0","female","51","100","p1.1_65f684e029d7c63f3338aed7","November 29, 2025 at 1:45 PM","November 29, 2025 at 2:01 PM","{""browser"":""Chrome"",""version"":""142""}","","","","test","","","500","450","[50,100]","1.2","[10,20]","[60,120]","hsl(210, 100%, 50%)","80","2.625","hsl(290, 100%, 50%)","[{""timeMs"":514,""rectSize"":[60,120]},{""timeMs"":1030,""rectSize"":[50,100]},{""timeMs"":1546,""rectSize"":[60,120]},{""timeMs"":2047,""rectSize"":[50,100]},{""timeMs"":2548,""rectSize"":[60,120]},{""timeMs"":3062,""rectSize"":[50,100]},{""timeMs"":3578,""rectSize"":[60,120]},{""timeMs"":4094,""rectSize"":[50,100]},{""timeMs"":4610,""rectSize"":[60,120]},{""timeMs"":5126,""rectSize"":[50,100]},{""timeMs"":5627,""rectSize"":[60,120]},{""timeMs"":6142,""rectSize"":[50,100]},{""timeMs"":6658,""rectSize"":[60,120]},{""timeMs"":7174,""rectSize"":[50,100]},{""timeMs"":7689,""rectSize"":[60,120]},{""timeMs"":8206,""rectSize"":[50,100]},{""timeMs"":8722,""rectSize"":[60,120]},{""timeMs"":9237,""rectSize"":[50,100]},{""timeMs"":9757,""rectSize"":[60,120]},{""timeMs"":10271,""rectSize"":[50,100]},{""timeMs"":10786,""rectSize"":[60,120]},{""timeMs"":11302,""rectSize"":[50,100]},{""timeMs"":11818,""rectSize"":[60,120]},{""timeMs"":12335,""rectSize"":[50,100]},{""timeMs"":12850,""rectSize"":[60,120]},{""timeMs"":13367,""rectSize"":[50,100]},{""timeMs"":13883,""rectSize"":[60,120]},{""timeMs"":14399,""rectSize"":[50,100]},{""timeMs"":14915,""rectSize"":[60,120]},{""timeMs"":15431,""rectSize"":[50,100]},{""timeMs"":15931,""rectSize"":[60,120]},{""timeMs"":16446,""rectSize"":[50,100]},{""timeMs"":16963,""rectSize"":[60,120]},{""timeMs"":17478,""rectSize"":[50,100]},{""timeMs"":17995,""rectSize"":[60,120]},{""timeMs"":18510,""rectSize"":[50,100]},{""timeMs"":19026,""rectSize"":[60,120]},{""timeMs"":19542,""rectSize"":[50,100]},{""timeMs"":20042,""rectSize"":[60,120]},{""timeMs"":20558,""rectSize"":[50,100]},{""timeMs"":21074,""rectSize"":[60,120]},{""timeMs"":21590,""rectSize"":[50,100]},{""timeMs"":22106,""rectSize"":[60,120]},{""timeMs"":22623,""rectSize"":[50,100]},{""timeMs"":23138,""rectSize"":[60,120]},{""timeMs"":23655,""rectSize"":[50,100]},{""timeMs"":24173,""rectSize"":[60,120]},{""timeMs"":24687,""rectSize"":[50,100]},{""timeMs"":25203,""rectSize"":[60,120]},{""timeMs"":25703,""rectSize"":[50,100]},{""timeMs"":26218,""rectSize"":[60,120]},{""timeMs"":26718,""rectSize"":[50,100]},{""timeMs"":27233,""rectSize"":[60,120]},{""timeMs"":27750,""rectSize"":[50,100]},{""timeMs"":28266,""rectSize"":[60,120]},{""timeMs"":28781,""rectSize"":[50,100]},{""timeMs"":29298,""rectSize"":[60,120]},{""timeMs"":29798,""rectSize"":[50,100]}]","[{""timeMs"":465,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":931,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":1397,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":1863,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":2329,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":2779,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":3245,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":3695,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":4161,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":4627,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":5093,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":5559,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":6025,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":6491,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":6957,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":7424,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":7890,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":8355,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":8805,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":9271,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":9722,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":10187,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":10652,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":11103,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":11569,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":12035,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":12486,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":12951,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":13417,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":13883,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":14349,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":14799,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":15264,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":15731,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":16197,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":16662,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":17113,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":17578,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":18045,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":18510,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":18960,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":19426,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":19893,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":20359,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":20824,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":21274,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":21740,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":22209,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":22673,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":23138,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":23588,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":24054,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":24520,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":24987,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":25455,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":25918,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":26385,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":26851,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":27317,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":27783,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":28249,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":28716,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":29181,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":29631,""colorHsl"":""hsl(210, 100%, 50%)""}]","[{""time_ms"":687},{""time_ms"":1821},{""time_ms"":2627},{""time_ms"":3492},{""time_ms"":4438},{""time_ms"":5329},{""time_ms"":6265},{""time_ms"":7186},{""time_ms"":8015},{""time_ms"":9031},{""time_ms"":9949},{""time_ms"":11010},{""time_ms"":11894},{""time_ms"":12775},{""time_ms"":13742},{""time_ms"":14696},{""time_ms"":15527},{""time_ms"":16590},{""time_ms"":17502},{""time_ms"":18368},{""time_ms"":19336},{""time_ms"":20266},{""time_ms"":21163},{""time_ms"":22215},{""time_ms"":22968},{""time_ms"":23838},{""time_ms"":24827},{""time_ms"":25500},{""time_ms"":26346},{""time_ms"":27659},{""time_ms"":28697},{""time_ms"":29677}]","30000","color","color-size","30013.7","9",""
"html-keyboard-response","51","545900","0.0-42.0-0.0","female","51","100","p1.1_65f684e029d7c63f3338aed7","November 29, 2025 at 1:45 PM","November 29, 2025 at 2:01 PM","{""browser"":""Chrome"",""version"":""142""}","null","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Color</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Size</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","null","attendedFeatureInstr","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","52","547775","0.0-42.0-1.0","female","51","100","p1.1_65f684e029d7c63f3338aed7","November 29, 2025 at 1:45 PM","November 29, 2025 at 2:01 PM","{""browser"":""Chrome"",""version"":""142""}","1873","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Color</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Size</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","enter","trialStartWaiting","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","53","548401","0.0-43.0","female","51","100","p1.1_65f684e029d7c63f3338aed7","November 29, 2025 at 1:45 PM","November 29, 2025 at 2:01 PM","{""browser"":""Chrome"",""version"":""142""}","null","<p style='color: white; font-size: 50px; text-align: center'>+</p>","null","ITI","","","","","","","","","","","","","","","","","","","","",""
