"trial_type","trial_index","time_elapsed","internal_node_id","gender","age","attentionScore","participantID","experimentStartTime","experimentEndTime","browser","rt","stimulus","response","trial_category","mobile","success","sizeTempo","colorTempo","rectBaseSize","sizeChangeRate","sizeChangeAmount","rectChangedSize","baseColor","colorHueChangeAmount","colorHueChangeRate","colorChangedColor","sizeChangeLog","colorChangeLog","keypressLog","displayDurationSet","attendedFeature","testedFeaturePair","displayDurationActualized","trial","value"
"html-keyboard-response","47","418083","0.0-39.0-0.0","male","29","100","p1.1_666149cb6a138209b157427b","November 30, 2025 at 11:30 AM","November 30, 2025 at 11:53 AM","{""browser"":""Chrome"",""version"":""142""}","null","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Color</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Size</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","null","attendedFeatureInstr","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","48","424780","0.0-39.0-1.0","male","29","100","p1.1_666149cb6a138209b157427b","November 30, 2025 at 11:30 AM","November 30, 2025 at 11:53 AM","{""browser"":""Chrome"",""version"":""142""}","6696","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Color</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Size</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","enter","trialStartWaiting","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","49","425759","0.0-40.0","male","29","100","p1.1_666149cb6a138209b157427b","November 30, 2025 at 11:30 AM","November 30, 2025 at 11:53 AM","{""browser"":""Chrome"",""version"":""142""}","null","<p style='color: white; font-size: 50px; text-align: center'>+</p>","null","ITI","","","","","","","","","","","","","","","","","","","","",""
"rhytmicFeatureChangeTask","50","455775","0.0-41.0","male","29","100","p1.1_666149cb6a138209b157427b","November 30, 2025 at 11:30 AM","November 30, 2025 at 11:53 AM","{""browser"":""Chrome"",""version"":""142""}","","","","test","","","450","500","[50,100]","1.2","[10,20]","[60,120]","hsl(210, 100%, 50%)","80","2.625","hsl(290, 100%, 50%)","[{""timeMs"":457,""rectSize"":[60,120]},{""timeMs"":924,""rectSize"":[50,100]},{""timeMs"":1390,""rectSize"":[60,120]},{""timeMs"":1856,""rectSize"":[50,100]},{""timeMs"":2322,""rectSize"":[60,120]},{""timeMs"":2789,""rectSize"":[50,100]},{""timeMs"":3255,""rectSize"":[60,120]},{""timeMs"":3721,""rectSize"":[50,100]},{""timeMs"":4187,""rectSize"":[60,120]},{""timeMs"":4654,""rectSize"":[50,100]},{""timeMs"":5120,""rectSize"":[60,120]},{""timeMs"":5586,""rectSize"":[50,100]},{""timeMs"":6053,""rectSize"":[60,120]},{""timeMs"":6519,""rectSize"":[50,100]},{""timeMs"":6985,""rectSize"":[60,120]},{""timeMs"":7451,""rectSize"":[50,100]},{""timeMs"":7918,""rectSize"":[60,120]},{""timeMs"":8384,""rectSize"":[50,100]},{""timeMs"":8850,""rectSize"":[60,120]},{""timeMs"":9316,""rectSize"":[50,100]},{""timeMs"":9783,""rectSize"":[60,120]},{""timeMs"":10249,""rectSize"":[50,100]},{""timeMs"":10715,""rectSize"":[60,120]},{""timeMs"":11181,""rectSize"":[50,100]},{""timeMs"":11648,""rectSize"":[60,120]},{""timeMs"":12114,""rectSize"":[50,100]},{""timeMs"":12580,""rectSize"":[60,120]},{""timeMs"":13047,""rectSize"":[50,100]},{""timeMs"":13513,""rectSize"":[60,120]},{""timeMs"":13979,""rectSize"":[50,100]},{""timeMs"":14445,""rectSize"":[60,120]},{""timeMs"":14912,""rectSize"":[50,100]},{""timeMs"":15378,""rectSize"":[60,120]},{""timeMs"":15844,""rectSize"":[50,100]},{""timeMs"":16310,""rectSize"":[60,120]},{""timeMs"":16777,""rectSize"":[50,100]},{""timeMs"":17243,""rectSize"":[60,120]},{""timeMs"":17709,""rectSize"":[50,100]},{""timeMs"":18175,""rectSize"":[60,120]},{""timeMs"":18642,""rectSize"":[50,100]},{""timeMs"":19108,""rectSize"":[60,120]},{""timeMs"":19574,""rectSize"":[50,100]},{""timeMs"":20041,""rectSize"":[60,120]},{""timeMs"":20507,""rectSize"":[50,100]},{""timeMs"":20973,""rectSize"":[60,120]},{""timeMs"":21439,""rectSize"":[50,100]},{""timeMs"":21906,""rectSize"":[60,120]},{""timeMs"":22372,""rectSize"":[50,100]},{""timeMs"":22838,""rectSize"":[60,120]},{""timeMs"":23304,""rectSize"":[50,100]},{""timeMs"":23771,""rectSize"":[60,120]},{""timeMs"":24237,""rectSize"":[50,100]},{""timeMs"":24703,""rectSize"":[60,120]},{""timeMs"":25170,""rectSize"":[50,100]},{""timeMs"":25636,""rectSize"":[60,120]},{""timeMs"":26102,""rectSize"":[50,100]},{""timeMs"":26568,""rectSize"":[60,120]},{""timeMs"":27035,""rectSize"":[50,100]},{""timeMs"":27501,""rectSize"":[60,120]},{""timeMs"":27967,""rectSize"":[50,100]},{""timeMs"":28434,""rectSize"":[60,120]},{""timeMs"":28900,""rectSize"":[50,100]},{""timeMs"":29366,""rectSize"":[60,120]},{""timeMs"":29832,""rectSize"":[50,100]}]","[{""timeMs"":507,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":1023,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":1540,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":2056,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":2589,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":3105,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":3621,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":4137,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":4654,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":5170,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":5686,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":6202,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":6719,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":7235,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":7751,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":8267,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":8783,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":9300,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":9816,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":10332,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":10848,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":11365,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":11881,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":12397,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":12913,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":13430,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":13946,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":14462,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":14978,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":15494,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":16011,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":16527,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":17043,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":17559,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":18076,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":18592,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":19108,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":19624,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":20140,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":20657,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":21173,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":21689,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":22205,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":22722,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":23238,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":23754,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":24270,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":24787,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":25303,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":25819,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":26335,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":26852,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":27368,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":27884,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":28400,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":28916,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":29433,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":29949,""colorHsl"":""hsl(210, 100%, 50%)""}]","[{""time_ms"":628},{""time_ms"":1636},{""time_ms"":2622},{""time_ms"":3608},{""time_ms"":4866},{""time_ms"":5937},{""time_ms"":6912},{""time_ms"":7989},{""time_ms"":9034},{""time_ms"":10054},{""time_ms"":10989},{""time_ms"":11959},{""time_ms"":12876},{""time_ms"":14216},{""time_ms"":15286},{""time_ms"":16272},{""time_ms"":17301},{""time_ms"":18329},{""time_ms"":19328},{""time_ms"":20264},{""time_ms"":21283},{""time_ms"":22249},{""time_ms"":23213},{""time_ms"":24330},{""time_ms"":25603},{""time_ms"":26660},{""time_ms"":27666},{""time_ms"":28669},{""time_ms"":29688}]","30000","color","color-size","30015.5","9",""
"html-keyboard-response","51","456176","0.0-42.0-0.0","male","29","100","p1.1_666149cb6a138209b157427b","November 30, 2025 at 11:30 AM","November 30, 2025 at 11:53 AM","{""browser"":""Chrome"",""version"":""142""}","null","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Size</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Color</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","null","attendedFeatureInstr","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","52","469225","0.0-42.0-1.0","male","29","100","p1.1_666149cb6a138209b157427b","November 30, 2025 at 11:30 AM","November 30, 2025 at 11:53 AM","{""browser"":""Chrome"",""version"":""142""}","13048","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Size</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Color</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","enter","trialStartWaiting","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","53","470131","0.0-43.0","male","29","100","p1.1_666149cb6a138209b157427b","November 30, 2025 at 11:30 AM","November 30, 2025 at 11:53 AM","{""browser"":""Chrome"",""version"":""142""}","null","<p style='color: white; font-size: 50px; text-align: center'>+</p>","null","ITI","","","","","","","","","","","","","","","","","","","","",""
"rhytmicFeatureChangeTask","54","500134","0.0-44.0","male","29","100","p1.1_666149cb6a138209b157427b","November 30, 2025 at 11:30 AM","November 30, 2025 at 11:53 AM","{""browser"":""Chrome"",""version"":""142""}","","","","test","","","500","450","[50,100]","1.2","[10,20]","[60,120]","hsl(210, 100%, 50%)","80","2.625","hsl(290, 100%, 50%)","[{""timeMs"":511,""rectSize"":[60,120]},{""timeMs"":1027,""rectSize"":[50,100]},{""timeMs"":1543,""rectSize"":[60,120]},{""timeMs"":2059,""rectSize"":[50,100]},{""timeMs"":2575,""rectSize"":[60,120]},{""timeMs"":3092,""rectSize"":[50,100]},{""timeMs"":3608,""rectSize"":[60,120]},{""timeMs"":4124,""rectSize"":[50,100]},{""timeMs"":4641,""rectSize"":[60,120]},{""timeMs"":5157,""rectSize"":[50,100]},{""timeMs"":5673,""rectSize"":[60,120]},{""timeMs"":6189,""rectSize"":[50,100]},{""timeMs"":6705,""rectSize"":[60,120]},{""timeMs"":7222,""rectSize"":[50,100]},{""timeMs"":7738,""rectSize"":[60,120]},{""timeMs"":8254,""rectSize"":[50,100]},{""timeMs"":8770,""rectSize"":[60,120]},{""timeMs"":9286,""rectSize"":[50,100]},{""timeMs"":9803,""rectSize"":[60,120]},{""timeMs"":10319,""rectSize"":[50,100]},{""timeMs"":10835,""rectSize"":[60,120]},{""timeMs"":11351,""rectSize"":[50,100]},{""timeMs"":11868,""rectSize"":[60,120]},{""timeMs"":12384,""rectSize"":[50,100]},{""timeMs"":12900,""rectSize"":[60,120]},{""timeMs"":13416,""rectSize"":[50,100]},{""timeMs"":13932,""rectSize"":[60,120]},{""timeMs"":14449,""rectSize"":[50,100]},{""timeMs"":14965,""rectSize"":[60,120]},{""timeMs"":15481,""rectSize"":[50,100]},{""timeMs"":15997,""rectSize"":[60,120]},{""timeMs"":16514,""rectSize"":[50,100]},{""timeMs"":17030,""rectSize"":[60,120]},{""timeMs"":17546,""rectSize"":[50,100]},{""timeMs"":18063,""rectSize"":[60,120]},{""timeMs"":18579,""rectSize"":[50,100]},{""timeMs"":19095,""rectSize"":[60,120]},{""timeMs"":19611,""rectSize"":[50,100]},{""timeMs"":20127,""rectSize"":[60,120]},{""timeMs"":20644,""rectSize"":[50,100]},{""timeMs"":21160,""rectSize"":[60,120]},{""timeMs"":21676,""rectSize"":[50,100]},{""timeMs"":22192,""rectSize"":[60,120]},{""timeMs"":22708,""rectSize"":[50,100]},{""timeMs"":23225,""rectSize"":[60,120]},{""timeMs"":23741,""rectSize"":[50,100]},{""timeMs"":24257,""rectSize"":[60,120]},{""timeMs"":24773,""rectSize"":[50,100]},{""timeMs"":25290,""rectSize"":[60,120]},{""timeMs"":25806,""rectSize"":[50,100]},{""timeMs"":26322,""rectSize"":[60,120]},{""timeMs"":26838,""rectSize"":[50,100]},{""timeMs"":27355,""rectSize"":[60,120]},{""timeMs"":27871,""rectSize"":[50,100]},{""timeMs"":28387,""rectSize"":[60,120]},{""timeMs"":28903,""rectSize"":[50,100]},{""timeMs"":29420,""rectSize"":[60,120]},{""timeMs"":29936,""rectSize"":[50,100]}]","[{""timeMs"":461,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":927,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":1393,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":1859,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":2326,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":2792,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":3258,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":3725,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":4191,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":4657,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":5123,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":5590,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":6056,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":6522,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":6989,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":7455,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":7921,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":8387,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":8854,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":9320,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":9786,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":10252,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":10719,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":11185,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":11651,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":12117,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":12584,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":13050,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":13516,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":13982,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":14449,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":14915,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":15381,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":15848,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":16314,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":16780,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":17247,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":17713,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":18179,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":18645,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":19112,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":19578,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":20044,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":20510,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":20977,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":21443,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":21909,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":22376,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":22842,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":23308,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":23774,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":24240,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":24707,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":25173,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":25639,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":26106,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":26572,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":27038,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":27504,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":27971,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":28437,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":28903,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":29369,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":29836,""colorHsl"":""hsl(210, 100%, 50%)""}]","[{""time_ms"":705},{""time_ms"":1753},{""time_ms"":2778},{""time_ms"":3827},{""time_ms"":4866},{""time_ms"":5960},{""time_ms"":7005},{""time_ms"":8008},{""time_ms"":9059},{""time_ms"":10090},{""time_ms"":11158},{""time_ms"":12166},{""time_ms"":13206},{""time_ms"":14225},{""time_ms"":15236},{""time_ms"":16281},{""time_ms"":17321},{""time_ms"":18356},{""time_ms"":19381},{""time_ms"":20326},{""time_ms"":21427},{""time_ms"":22470},{""time_ms"":23473},{""time_ms"":24524},{""time_ms"":25644},{""time_ms"":26668},{""time_ms"":27715},{""time_ms"":28731},{""time_ms"":29699}]","30000","size","color-size","30002.2","10",""
"html-keyboard-response","55","500535","0.0-45.0-0.0","male","29","100","p1.1_666149cb6a138209b157427b","November 30, 2025 at 11:30 AM","November 30, 2025 at 11:53 AM","{""browser"":""Chrome"",""version"":""142""}","null","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Color</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Size</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","null","attendedFeatureInstr","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","56","508569","0.0-45.0-1.0","male","29","100","p1.1_666149cb6a138209b157427b","November 30, 2025 at 11:30 AM","November 30, 2025 at 11:53 AM","{""browser"":""Chrome"",""version"":""142""}","8033","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Color</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Size</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","enter","trialStartWaiting","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","57","509255","0.0-46.0","male","29","100","p1.1_666149cb6a138209b157427b","November 30, 2025 at 11:30 AM","November 30, 2025 at 11:53 AM","{""browser"":""Chrome"",""version"":""142""}","null","<p style='color: white; font-size: 50px; text-align: center'>+</p>","null","ITI","","","","","","","","","","","","","","","","","","","","",""
